view_id,user_id,show_id,duration_watched,watch_date,completion_percentage
V017632,U00177,S0650,156.0,2024-05-22,35.0
V017633,U01094,S0861,500.0,2025-02-14,13.0
V017634,U00824,S0953,133.0,2024-01-07,94.0
V017635,U00318,S0117,73.0,2024-05-11,56.0
V017636,U01381,S0264,500.0,2024-09-11,31.0
V017637,U01273,S0556,500.0,2024-02-02,29.0
V017638,U00658,S0533,210.0,2024-11-11,15.0
V017639,U01932,S0988,500.0,2024-02-17,36.0
V017640,U01915,S0341,500.0,2025-11-04,98.0
V017641,U01546,S0262,500.0,2024-06-09,34.0
V017642,U01464,S0622,181.0,2024-04-20,75.0
V017643,U00109,S0680,500.0,2024-12-23,16.0
V017644,U00626,S0910,500.0,2025-05-28,34.0
V017645,U00701,S0968,130.0,2025-02-04,58.0
V017646,U00932,S0790,118.0,2025-12-05,24.0
V017647,U00419,S0024,135.0,2024-09-27,34.0
V017648,U01559,S0990,94.0,2024-02-04,61.0
V017649,U01058,S0580,189.0,2025-05-05,34.0
V017650,U00217,S0365,163.0,2025-06-03,28.0
V017651,U00510,S0505,194.0,2025-04-11,81.0
V017652,U00361,S0817,500.0,2024-11-06,20.0
V017653,U01210,S0974,24.0,2024-06-25,53.0
V017654,U01224,S0370,500.0,2024-02-02,14.0
V017655,U00465,S0345,219.0,2025-10-06,83.0
V017656,U01633,S0510,500.0,2024-11-05,46.0
V017657,U01137,S0407,500.0,2024-08-21,13.0
V017658,U01243,S0691,74.0,2025-03-03,65.0
V017659,U00886,S0276,187.0,2024-10-24,68.0
V017660,U00673,S0225,180.0,2024-05-29,30.0
V017661,U01258,S0403,500.0,2024-11-27,72.0
V017662,U00077,S0410,500.0,2024-11-20,13.0
V017663,U00376,S0142,500.0,2025-01-24,68.0
V017664,U01719,S0282,46.0,2024-04-17,42.0
V017665,U01221,S0420,219.0,2024-12-19,48.0
V017666,U01832,S0443,500.0,2025-02-12,18.0
V017667,U01775,S0065,500.0,2025-04-30,20.0
V017668,U01505,S0146,117.0,2025-02-19,26.0
V017669,U00889,S0707,500.0,2024-06-10,67.0
V017670,U01784,S0892,219.0,2024-08-08,43.0
V017671,U01852,S0067,206.0,2024-01-21,91.0
V017672,U01859,S0826,115.0,2024-10-01,44.0
V017673,U00743,S0578,127.0,2025-01-19,47.0
V017674,U01576,S0678,500.0,2024-11-08,65.0
V017675,U01884,S0485,195.0,2024-09-29,93.0
V017676,U01160,S0088,45.0,2025-02-24,59.0
V017677,U00574,S0402,500.0,2025-03-30,61.0
V017678,U00020,S0265,500.0,2024-09-09,49.0
V017679,U01651,S0528,500.0,2024-01-05,100.0
V017680,U01510,S0494,500.0,2024-08-21,91.0
V017681,U00224,S0302,500.0,2024-07-24,58.0
V017682,U01310,S0497,500.0,2024-05-28,36.0
V017683,U00601,S0707,500.0,2024-04-21,40.0
V017684,U01403,S0918,500.0,2024-08-06,10.0
V017685,U00629,S0988,46.0,2025-12-06,69.0
V017686,U00561,S0344,26.0,2025-02-17,94.0
V017687,U01785,S0875,500.0,2024-01-27,45.0
V017688,U01577,S0976,219.0,2025-02-03,92.0
V017689,U00757,S0181,115.0,2024-04-26,82.0
V017690,U01370,S0752,54.0,2025-01-29,78.0
V017691,U01666,S0314,500.0,2024-04-09,14.0
V017692,U01150,S0148,109.0,2024-09-14,19.0
V017693,U00308,S0088,210.0,2025-06-03,99.0
V017694,U01095,S0800,500.0,2024-03-27,88.0
V017695,U01159,S0660,219.0,2025-03-22,36.0
V017696,U01987,S0871,103.0,2025-02-05,70.0
V017697,U00701,S0543,184.0,2024-11-18,55.0
V017698,U01992,S0797,42.0,2024-04-25,56.0
V017699,U00734,S0686,38.0,2024-08-11,41.0
V017700,U01249,S0945,27.0,2024-07-27,41.0
V017701,U01476,S0328,500.0,2024-08-19,48.0
V017702,U01566,S0674,192.0,2024-02-12,31.0
V017703,U00063,S0945,211.0,2024-09-25,46.0
V017704,U00542,S0528,29.0,2025-01-13,17.0
V017705,U01746,S0252,11.0,2025-01-13,56.0
V017706,U00154,S0183,75.0,2024-11-08,37.0
V017707,U00789,S0144,500.0,2025-01-17,71.0
V017708,U00339,S0174,26.0,2024-03-27,95.0
V017709,U01080,S0121,500.0,2025-03-19,86.0
V017710,U00366,S0984,219.0,2024-07-02,98.0
V017711,U00801,S0106,500.0,2025-04-11,43.0
V017712,U00500,S0450,138.0,2024-08-21,37.0
V017713,U01283,S0544,28.0,2025-02-05,43.0
V017714,U00949,S0440,500.0,2024-08-03,28.0
V017715,U00120,S0524,219.0,2024-12-30,68.0
V017716,U00065,S0086,10.0,2024-03-29,70.0
V017717,U00717,S0217,133.0,2025-03-18,43.0
V017718,U00108,S0125,500.0,2024-04-13,31.0
V017719,U00269,S0561,500.0,2024-11-15,48.0
V017720,U01064,S0173,42.0,2024-11-26,71.0
V017721,U01283,S0800,500.0,2024-11-19,63.0
V017722,U01943,S0392,46.0,2024-02-05,76.0
V017723,U00097,S0655,209.0,2025-03-09,55.0
V017724,U01034,S0584,68.0,2024-06-30,43.0
V017725,U00053,S0630,500.0,2024-02-16,71.0
V017726,U00085,S0601,500.0,2024-08-31,70.0
V017727,U01316,S0892,500.0,2024-07-30,68.0
V017728,U01154,S0956,500.0,2025-01-27,77.0
V017729,U00056,S0178,129.0,2025-01-24,39.0
V017730,U00485,S0300,28.0,2025-03-09,97.0
V017731,U00930,S0342,203.0,2025-02-26,90.0
V017732,U00576,S0430,500.0,2024-11-05,35.0
V017733,U01297,S0778,60.0,2024-01-09,50.0
V017734,U00048,S0055,500.0,2024-09-24,73.0
V017735,U00331,S0983,219.0,2024-04-01,56.0
V017736,U00591,S0091,201.0,2024-05-15,94.0
V017737,U00445,S0537,187.0,2024-10-11,56.0
V017738,U00688,S0479,500.0,2024-01-14,84.0
V017739,U01764,S0879,500.0,2025-02-01,56.0
V017740,U01757,S0270,500.0,2024-04-01,24.0
V017741,U00323,S0005,500.0,2025-06-24,24.0
V017742,U01915,S0237,500.0,2024-01-04,68.0
V017743,U01656,S0904,500.0,2024-12-02,24.0
V017744,U01583,S0462,500.0,2025-03-22,99.0
V017745,U01010,S0975,159.0,2024-08-15,31.0
V017746,U01798,S0825,205.0,2024-06-26,26.0
V017747,U00698,S0685,500.0,2025-06-15,76.0
V017748,U01706,S0536,49.0,2025-04-15,77.0
V017749,U00987,S0890,500.0,2024-03-10,17.0
V017750,U00300,S0901,40.0,2024-09-11,91.0
V017751,U01089,S0686,126.0,2025-03-17,85.0
V017752,U00253,S0968,500.0,2024-09-05,19.0
V017753,U00518,S0659,194.0,2024-01-04,93.0
V017754,U01078,S0772,214.0,2025-09-01,40.0
V017755,U01368,S0923,500.0,2025-08-05,54.0
V017756,U00606,S0420,16.0,2024-10-11,74.0
V017757,U00258,S0382,58.0,2025-05-06,57.0
V017758,U00562,S0556,500.0,2024-04-02,29.0
V017759,U00684,S0195,500.0,2024-11-07,78.0
V017760,U00715,S0210,34.0,2024-09-08,39.0
V017761,U01563,S0454,500.0,2024-09-26,44.0
V017762,U01901,S0217,500.0,2025-01-01,25.0
V017763,U00713,S0548,200.0,2024-06-15,84.0
V017764,U01985,S0723,128.0,2025-05-19,35.0
V017765,U01680,S0469,500.0,2024-07-12,32.0
V017766,U01087,S0576,500.0,2024-08-07,72.0
V017767,U00844,S0603,500.0,2025-06-23,37.0
V017768,U01039,S0719,500.0,2024-03-19,75.0
V017769,U00172,S0219,81.0,2024-08-17,91.0
V017770,U00449,S0348,500.0,2024-04-27,91.0
V017771,U01645,S0657,89.0,2024-10-14,22.0
V017772,U00064,S0247,142.0,2025-01-28,51.0
V017773,U00071,S0830,500.0,2024-06-27,91.0
V017774,U00375,S0145,500.0,2024-09-17,72.0
V017775,U00561,S0814,500.0,2024-08-09,56.0
V017776,U00505,S0754,19.0,2024-05-18,18.0
V017777,U01135,S0942,121.0,2024-10-23,79.0
V017778,U01088,S0131,500.0,2025-08-06,75.0
V017779,U01342,S0722,41.0,2025-06-17,74.0
V017780,U01304,S0865,500.0,2024-07-14,56.0
V017781,U00380,S0584,129.0,2025-02-01,93.0
V017782,U01919,S0232,500.0,2024-08-04,90.0
V017783,U00962,S0717,69.0,2025-04-25,51.0
V017784,U00806,S0894,500.0,2025-01-22,81.0
V017785,U00393,S0710,102.0,2025-03-20,60.0
V017786,U01190,S0085,500.0,2025-03-05,18.0
V017787,U01673,S0838,500.0,2025-02-25,80.0
V017788,U00536,S0310,500.0,2024-04-25,81.0
V017789,U01203,S0654,500.0,2024-06-29,56.0
V017790,U00001,S0352,54.0,2024-10-27,38.0
V017791,U01741,S0336,500.0,2025-01-23,87.0
V017792,U00354,S0711,500.0,2024-01-31,20.0
V017793,U00070,S0883,50.0,2024-10-06,67.0
V017794,U00611,S0512,135.0,2024-04-08,16.0
V017795,U01088,S0438,500.0,2024-09-27,66.0
V017796,U01374,S0753,500.0,2025-02-04,91.0
V017797,U01830,S0060,205.0,2025-06-03,73.0
V017798,U01853,S0969,61.0,2024-02-19,89.0
V017799,U01783,S0106,500.0,2024-09-03,35.0
V017800,U01511,S0727,500.0,2025-02-17,99.0
V017801,U01473,S0189,500.0,2025-07-02,74.0
V017802,U01572,S0800,60.0,2024-08-28,10.0
V017803,U00253,S0177,138.0,2024-05-26,20.0
V017804,U00204,S0403,500.0,2024-10-20,59.0
V017805,U00876,S0833,500.0,2024-11-20,62.0
V017806,U00178,S0345,500.0,2025-06-22,100.0
V017807,U00153,S0931,100.0,2024-03-09,64.0
V017808,U01913,S0242,197.0,2024-08-06,19.0
V017809,U00940,S0347,500.0,2024-09-28,17.0
V017810,U00984,S0693,105.0,2025-01-02,27.0
V017811,U01698,S0781,500.0,2024-06-20,35.0
V017812,U00519,S0826,39.0,2024-11-19,17.0
V017813,U01539,S0573,500.0,2024-06-03,70.0
V017814,U00614,S0280,123.0,2024-09-11,37.0
V017815,U01382,S0700,21.0,2024-04-20,23.0
V017816,U00501,S0423,175.0,2025-01-04,29.0
V017817,U01800,S0652,500.0,2025-07-03,92.0
V017818,U00361,S0519,19.0,2024-03-03,52.0
V017819,U00202,S0931,500.0,2024-10-24,39.0
V017820,U00996,S0283,500.0,2024-08-06,72.0
V017821,U01763,S0080,184.0,2024-01-19,88.0
V017822,U01802,S0762,148.0,2024-01-03,56.0
V017823,U01238,S0434,500.0,2024-06-15,17.0
V017824,U01980,S1000,83.0,2024-03-07,25.0
V017825,U01577,S0447,500.0,2024-05-26,68.0
V017826,U00171,S0681,99.0,2024-08-31,58.0
V017827,U00610,S0274,88.0,2024-11-28,20.0
V017828,U01991,S0009,102.0,2025-04-27,45.0
V017829,U01519,S0418,500.0,2024-09-28,35.0
V017830,U00683,S0646,500.0,2024-03-11,79.0
V017831,U00978,S0149,68.0,2024-10-16,14.0
V017832,U00713,S0848,500.0,2024-08-25,46.0
V017833,U01175,S0461,500.0,2024-09-28,71.0
V017834,U01436,S0612,500.0,2024-10-25,60.0
V017835,U00598,S0439,500.0,2024-10-28,38.0
V017836,U01260,S0286,47.0,2024-12-05,85.0
V017837,U00809,S0351,500.0,2024-01-26,29.0
V017838,U01734,S0211,500.0,2024-10-19,95.0
V017839,U01936,S0729,35.0,2024-06-04,69.0
V017840,U00489,S0965,119.0,2024-11-09,78.0
V017841,U01588,S0633,500.0,2024-05-13,84.0
V017842,U01975,S0546,209.0,2024-01-30,48.0
V017843,U00520,S0947,500.0,2024-12-02,49.0
V017844,U00217,S0101,120.0,2024-11-22,16.0
V017845,U01486,S0150,78.0,2024-03-25,85.0
V017846,U01458,S0588,500.0,2024-06-09,73.0
V017847,U00600,S0131,175.0,2024-11-30,17.0
V017848,U01985,S0259,500.0,2025-07-06,56.0
V017849,U01583,S0853,91.0,2025-02-03,95.0
V017850,U01660,S0386,500.0,2025-06-16,99.0
V017851,U01978,S0475,216.0,2024-11-23,90.0
V017852,U00680,S0706,48.0,2024-09-02,77.0
V017853,U00255,S0530,7.0,2024-05-18,45.0
V017854,U00421,S0045,40.0,2024-12-08,80.0
V017855,U00599,S0045,500.0,2024-11-13,22.0
V017856,U00051,S0270,218.0,2024-11-27,60.0
V017857,U00228,S0740,500.0,2025-01-27,50.0
V017858,U01312,S0131,150.0,2025-02-20,15.0
V017859,U01840,S0097,196.0,2025-01-17,86.0
V017860,U01289,S0642,28.0,2024-06-01,22.0
V017861,U01473,S0874,500.0,2025-02-23,68.0
V017862,U01946,S0275,21.0,2024-10-07,75.0
V017863,U00734,S0856,200.0,2024-03-19,67.0
V017864,U00461,S0228,500.0,2024-11-10,19.0
V017865,U01360,S0307,211.0,2024-06-16,56.0
V017866,U01221,S0719,500.0,2025-07-04,29.0
V017867,U00375,S0454,500.0,2024-11-26,84.0
V017868,U00090,S0992,500.0,2024-04-13,82.0
V017869,U00067,S0390,10.0,2024-08-22,54.0
V017870,U01713,S0627,83.0,2024-01-25,10.0
V017871,U00440,S0911,9.0,2024-09-19,39.0
V017872,U01728,S0818,40.0,2024-06-06,92.0
V017873,U00646,S0617,500.0,2025-06-17,98.0
V017874,U01691,S0449,500.0,2025-04-26,89.0
V017875,U00712,S0748,22.0,2024-12-20,25.0
V017876,U00655,S0322,53.0,2025-05-17,68.0
V017877,U00377,S0592,9.0,2024-11-18,69.0
V017878,U01788,S0766,177.0,2024-06-28,36.0
V017879,U01495,S0580,500.0,2025-06-01,74.0
V017880,U01671,S0199,11.0,2025-01-23,92.0
V017881,U01327,S0091,500.0,2024-06-22,21.0
V017882,U01184,S0324,500.0,2024-09-03,90.0
V017883,U00294,S0206,219.0,2025-03-06,46.0
V017884,U00270,S0535,500.0,2024-06-21,56.0
V017885,U01646,S0295,500.0,2025-01-11,70.0
V017886,U00466,S0505,500.0,2024-03-10,77.0
V017887,U00880,S0541,500.0,2024-10-29,73.0
V017888,U00107,S0141,500.0,2025-02-14,76.0
V017889,U00094,S0142,151.0,2024-10-15,69.0
V017890,U01238,S0710,500.0,2024-08-24,54.0
V017891,U01192,S0944,500.0,2025-02-03,71.0
V017892,U01386,S0807,500.0,2024-08-28,44.0
V017893,U01560,S0740,500.0,2024-05-28,16.0
V017894,U00455,S0036,115.0,2025-02-08,89.0
V017895,U01438,S0426,146.0,2025-04-23,13.0
V017896,U01908,S0103,500.0,2024-09-23,96.0
V017897,U00071,S0474,500.0,2024-08-22,59.0
V017898,U00617,S0143,500.0,2024-06-11,42.0
V017899,U00416,S0637,500.0,2024-08-27,55.0
V017900,U00287,S0709,500.0,2024-10-29,97.0
V017901,U00817,S0194,12.0,2024-02-06,67.0
V017902,U01937,S0476,40.0,2024-04-01,96.0
V017903,U01316,S0771,83.0,2024-03-11,91.0
V017904,U01243,S0667,6.0,2024-06-08,17.0
V017905,U01061,S0196,500.0,2024-10-17,53.0
V017906,U00859,S0091,171.0,2024-09-05,32.0
V017907,U01145,S0140,500.0,2024-11-09,61.0
V017908,U00687,S0020,500.0,2024-11-16,31.0
V017909,U00786,S0983,500.0,2024-02-06,22.0
V017910,U01964,S0280,72.0,2025-02-02,70.0
V017911,U01181,S0311,177.0,2025-05-16,29.0
V017912,U00009,S0852,8.0,2025-02-17,56.0
V017913,U00484,S0187,500.0,2025-01-16,20.0
V017914,U01188,S0078,90.0,2024-11-16,48.0
V017915,U01230,S0096,500.0,2024-11-25,71.0
V017916,U00126,S0342,500.0,2024-07-20,96.0
V017917,U00884,S0843,105.0,2025-01-24,70.0
V017918,U00904,S0394,18.0,2025-03-19,68.0
V017919,U00418,S0889,50.0,2024-08-31,96.0
V017920,U00936,S0355,36.0,2024-08-09,96.0
V017921,U01429,S0599,500.0,2024-01-15,48.0
V017922,U00883,S0560,500.0,2025-08-03,17.0
V017923,U00196,S0380,500.0,2025-06-16,84.0
V017924,U01112,S0831,500.0,2025-02-27,56.0
V017925,U01257,S0040,500.0,2024-03-03,16.0
V017926,U01010,S0089,500.0,2025-06-17,61.0
V017927,U01484,S0773,217.0,2024-12-19,95.0
V017928,U00495,S0891,500.0,2025-01-06,24.0
V017929,U00680,S0769,55.0,2024-05-16,23.0
V017930,U00216,S0024,500.0,2025-06-19,86.0
V017931,U00055,S0363,500.0,2024-01-04,89.0
V017932,U00420,S0365,147.0,2024-12-01,23.0
V017933,U01337,S0551,50.0,2024-09-14,58.0
V017934,U01420,S0623,49.0,2025-05-02,46.0
V017935,U00589,S0975,105.0,2025-05-18,56.0
V017936,U00961,S0615,196.0,2025-04-20,20.0
V017937,U00995,S0557,500.0,2024-06-14,74.0
V017938,U00760,S0391,500.0,2025-03-03,69.0
V017939,U01366,S0117,187.0,2024-04-15,56.0
V017940,U01858,S0884,500.0,2024-04-28,41.0
V017941,U01700,S0296,500.0,2024-05-11,61.0
V017942,U01901,S0377,75.0,2025-04-24,30.0
V017943,U01753,S0396,500.0,2024-01-08,40.0
V017944,U00534,S0700,153.0,2024-06-25,88.0
V017945,U01849,S0094,98.0,2024-01-16,20.0
V017946,U01607,S0855,500.0,2024-07-19,40.0
V017947,U01638,S0105,49.0,2024-03-10,82.0
V017948,U00994,S0236,500.0,2024-01-28,79.0
V017949,U00797,S0515,135.0,2025-04-20,80.0
V017950,U01791,S0454,176.0,2024-11-06,53.0
V017951,U01459,S0791,90.0,2025-03-20,36.0
V017952,U00386,S0045,190.0,2024-03-19,78.0
V017953,U01516,S0493,161.0,2024-08-17,68.0
V017954,U01939,S0342,176.0,2024-02-03,21.0
V017955,U00491,S0367,31.0,2024-11-23,37.0
V017956,U00975,S0613,500.0,2025-01-20,98.0
V017957,U00387,S0662,219.0,2025-03-02,86.0
V017958,U01871,S0103,500.0,2024-11-19,39.0
V017959,U00775,S0755,6.0,2024-01-07,57.0
V017960,U00541,S0530,197.0,2024-07-20,20.0
V017961,U00856,S0391,211.0,2025-01-29,18.0
V017962,U00677,S0853,500.0,2024-07-30,19.0
V017963,U00909,S0548,500.0,2025-03-04,76.0
V017964,U00382,S0182,500.0,2025-12-03,19.0
V017965,U00532,S0585,500.0,2025-04-29,28.0
V017966,U00127,S0070,20.0,2024-10-30,41.0
V017967,U01491,S0159,500.0,2024-05-24,69.0
V017968,U00742,S0668,500.0,2024-09-17,36.0
V017969,U01031,S0981,93.0,2025-05-25,90.0
V017970,U01017,S0570,500.0,2025-06-23,100.0
V017971,U01384,S0520,49.0,2024-02-23,64.0
V017972,U00210,S0379,500.0,2025-03-05,56.0
V017973,U01104,S0789,500.0,2025-04-19,35.0
V017974,U00055,S0799,34.0,2024-11-11,81.0
V017975,U01437,S0240,92.0,2024-04-12,26.0
V017976,U00917,S0305,500.0,2025-01-20,95.0
V017977,U01423,S0721,12.0,2024-02-25,23.0
V017978,U00174,S0217,500.0,2024-12-18,71.0
V017979,U01542,S0962,500.0,2025-02-03,35.0
V017980,U01453,S0102,30.0,2024-01-02,13.0
V017981,U01016,S0034,116.0,2024-04-02,45.0
V017982,U00149,S0468,21.0,2025-05-22,82.0
V017983,U01375,S0980,6.0,2025-04-19,100.0
V017984,U00351,S0048,53.0,2025-06-17,87.0
V017985,U00182,S0903,500.0,2024-09-29,50.0
V017986,U00734,S0904,143.0,2025-05-18,86.0
V017987,U01185,S0012,500.0,2024-11-30,68.0
V017988,U00377,S0751,500.0,2024-11-19,81.0
V017989,U00468,S0695,500.0,2024-11-10,45.0
V017990,U01895,S0603,31.0,2024-07-01,43.0
V017991,U01602,S0568,500.0,2025-06-16,39.0
V017992,U00530,S0272,74.0,2024-07-05,65.0
V017993,U01751,S0068,500.0,2025-06-19,70.0
V017994,U00301,S0504,500.0,2025-04-30,47.0
V017995,U00440,S0042,69.0,2025-06-05,100.0
V017996,U00747,S0525,500.0,2024-09-11,56.0
V017997,U00012,S0022,122.0,2025-04-17,65.0
V017998,U01841,S0058,500.0,2025-03-16,59.0
V017999,U01821,S0397,157.0,2025-01-26,81.0
V018000,U00249,S0769,13.0,2024-12-17,77.0
V018001,U00997,S0929,500.0,2024-03-24,97.0
V018002,U01866,S0945,28.0,2025-06-24,55.0
V018003,U01678,S0412,500.0,2025-05-04,100.0
V018004,U00730,S0410,500.0,2024-07-14,65.0
V018005,U00309,S0835,500.0,2024-08-15,92.0
V018006,U01385,S0250,500.0,2024-11-20,93.0
V018007,U00294,S0738,500.0,2024-05-16,81.0
V018008,U00574,S0898,500.0,2025-06-18,84.0
V018009,U00115,S0304,500.0,2024-08-02,67.0
V018010,U00650,S0936,500.0,2024-11-14,96.0
V018011,U00916,S0746,60.0,2025-06-20,49.0
V018012,U01907,S0644,73.0,2024-06-28,34.0
V018013,U00194,S0604,219.0,2024-01-10,79.0
V018014,U01102,S0941,30.0,2024-12-25,26.0
V018015,U00255,S0682,104.0,2024-02-15,66.0
V018016,U01079,S0323,500.0,2025-03-07,10.0
V018017,U01519,S0884,500.0,2024-06-08,96.0
V018018,U00032,S0546,500.0,2024-11-19,44.0
V018019,U01718,S0817,7.0,2025-01-17,51.0
V018020,U00563,S0929,500.0,2024-04-11,77.0
V018021,U00369,S0117,108.0,2025-01-16,86.0
V018022,U00467,S0072,500.0,2025-03-07,49.0
V018023,U01691,S0956,141.0,2024-01-16,65.0
V018024,U00776,S0035,155.0,2024-04-16,65.0
V018025,U01807,S0549,119.0,2025-05-20,98.0
V018026,U00975,S0571,26.0,2024-08-16,83.0
V018027,U01987,S0295,500.0,2024-03-24,52.0
V018028,U01821,S0760,500.0,2024-08-10,23.0
V018029,U00106,S0276,500.0,2024-02-15,67.0
V018030,U00209,S0298,18.0,2024-08-29,86.0
V018031,U01718,S0990,500.0,2024-01-18,51.0
V018032,U00371,S0193,500.0,2024-10-25,56.0
V018033,U01564,S0070,200.0,2025-06-04,59.0
V018034,U00322,S0573,163.0,2025-02-04,10.0
V018035,U01328,S0364,500.0,2024-06-25,81.0
V018036,U01122,S0475,212.0,2024-12-01,63.0
V018037,U00305,S0939,500.0,2024-03-19,58.0
V018038,U00340,S0873,39.0,2024-10-15,79.0
V018039,U00321,S0569,500.0,2024-06-26,75.0
V018040,U01869,S0785,500.0,2025-09-02,28.0
V018041,U00036,S0204,219.0,2024-06-12,35.0
V018042,U00174,S0299,500.0,2024-01-10,18.0
V018043,U01794,S0907,151.0,2024-08-08,20.0
V018044,U00942,S0004,500.0,2025-05-17,70.0
V018045,U01759,S0732,500.0,2025-02-26,56.0
V018046,U01892,S0379,172.0,2025-01-18,56.0
V018047,U01937,S0775,33.0,2024-11-28,92.0
V018048,U01574,S0909,209.0,2025-06-09,73.0
V018049,U00413,S0859,500.0,2024-11-03,80.0
V018050,U01136,S0629,219.0,2024-02-19,40.0
V018051,U00494,S0519,9.0,2024-10-10,29.0
V018052,U00286,S0874,36.0,2025-03-24,15.0
V018053,U01441,S0099,500.0,2025-04-22,95.0
V018054,U01722,S0580,500.0,2024-04-12,51.0
V018055,U00085,S0462,219.0,2024-04-29,71.0
V018056,U01469,S0751,31.0,2024-04-14,26.0
V018057,U01916,S0980,31.0,2024-08-08,62.0
V018058,U00759,S0219,500.0,2024-09-23,73.0
V018059,U00649,S0374,500.0,2024-09-28,42.0
V018060,U00946,S0989,76.0,2024-03-31,85.0
V018061,U01884,S0454,42.0,2024-12-17,54.0
V018062,U01969,S0493,500.0,2024-07-29,60.0
V018063,U01851,S0443,500.0,2025-05-29,56.0
V018064,U00674,S0361,500.0,2024-11-24,56.0
V018065,U00391,S0148,48.0,2024-09-14,75.0
V018066,U01025,S0170,141.0,2024-08-31,68.0
V018067,U01243,S0497,500.0,2024-04-14,57.0
V018068,U01534,S0429,66.0,2024-10-07,44.0
V018069,U01904,S0158,500.0,2024-11-12,13.0
V018070,U01535,S0703,500.0,2024-06-16,61.0
V018071,U01259,S0345,17.0,2025-01-17,98.0
V018072,U00031,S0434,28.0,2024-06-20,62.0
V018073,U00548,S0070,5.0,2025-05-14,33.0
V018074,U01364,S0815,500.0,2025-03-08,21.0
V018075,U00680,S0486,57.0,2024-06-10,63.0
V018076,U01314,S0229,167.0,2024-12-03,14.0
V018077,U01729,S0852,152.0,2025-04-30,71.0
V018078,U01144,S0141,204.0,2024-10-13,22.0
V018079,U01414,S0132,47.0,2024-03-13,55.0
V018080,U00435,S0613,500.0,2024-02-27,47.0
V018081,U01350,S0737,202.0,2024-04-21,20.0
V018082,U01729,S0453,500.0,2024-08-11,76.0
V018083,U00725,S0604,119.0,2025-05-14,85.0
V018084,U00112,S0922,500.0,2024-07-15,35.0
V018085,U00558,S0255,182.0,2024-06-15,88.0
V018086,U00466,S0301,72.0,2025-05-18,15.0
V018087,U00133,S0164,47.0,2025-08-04,27.0
V018088,U00176,S0317,96.0,2024-10-28,27.0
V018089,U01662,S0307,500.0,2024-05-13,19.0
V018090,U00307,S0584,93.0,2025-03-03,91.0
V018091,U01173,S0189,69.0,2024-12-02,73.0
V018092,U00559,S0292,166.0,2024-07-06,66.0
V018093,U01661,S0005,500.0,2024-01-07,52.0
V018094,U00557,S0997,500.0,2024-02-08,39.0
V018095,U01735,S0365,500.0,2025-03-23,76.0
V018096,U01649,S0603,75.0,2024-01-26,46.0
V018097,U00979,S0143,500.0,2025-08-05,92.0
V018098,U00777,S0461,201.0,2024-11-24,16.0
V018099,U01027,S0805,500.0,2025-06-19,67.0
V018100,U01585,S0898,99.0,2025-04-04,40.0
V018101,U00422,S0201,151.0,2024-11-10,73.0
V018102,U00385,S0388,92.0,2024-04-19,83.0
V018103,U00831,S0944,182.0,2024-05-03,83.0
V018104,U01221,S0123,179.0,2025-01-28,99.0
V018105,U01525,S0034,500.0,2024-10-22,35.0
V018106,U01249,S0099,500.0,2025-03-25,17.0
V018107,U01822,S0658,152.0,2024-08-13,43.0
V018108,U02000,S0698,83.0,2024-02-18,26.0
V018109,U01798,S0243,216.0,2024-07-17,40.0
V018110,U01068,S0450,500.0,2025-11-01,28.0
V018111,U00831,S0010,500.0,2024-10-29,97.0
V018112,U00126,S0988,500.0,2024-02-20,11.0
V018113,U00021,S0087,42.0,2024-07-15,17.0
V018114,U01894,S0035,219.0,2024-02-04,68.0
V018115,U00282,S0941,500.0,2025-04-23,70.0
V018116,U01703,S0726,55.0,2024-01-30,29.0
V018117,U00168,S0788,18.0,2024-10-21,65.0
V018118,U01436,S0539,219.0,2024-12-24,29.0
V018119,U00347,S0069,215.0,2024-05-24,58.0
V018120,U00156,S0343,500.0,2024-03-28,37.0
V018121,U00192,S0436,500.0,2024-04-22,76.0
V018122,U01972,S0898,146.0,2025-03-17,55.0
V018123,U00997,S0010,500.0,2025-06-15,86.0
V018124,U01007,S0237,500.0,2025-05-26,26.0
V018125,U01585,S0605,500.0,2024-08-07,47.0
V018126,U00999,S0534,500.0,2024-04-13,58.0
V018127,U00581,S0889,500.0,2024-12-03,97.0
V018128,U00920,S0983,24.0,2024-11-01,40.0
V018129,U00244,S0898,500.0,2024-07-07,64.0
V018130,U01149,S0637,500.0,2024-05-25,40.0
V018131,U01714,S0555,24.0,2024-09-12,42.0
V018132,U00785,S0553,500.0,2025-02-05,45.0
V018133,U01394,S0213,500.0,2024-04-24,90.0
V018134,U00311,S0931,500.0,2024-10-13,62.0
V018135,U01333,S0601,201.0,2025-01-24,36.0
V018136,U01051,S0460,44.0,2024-06-05,32.0
V018137,U01221,S0346,500.0,2024-04-09,20.0
V018138,U01170,S0796,134.0,2024-07-17,34.0
V018139,U00910,S0226,119.0,2025-05-22,41.0
V018140,U00228,S0224,500.0,2024-03-18,56.0
V018141,U00570,S0694,212.0,2024-08-13,100.0
V018142,U00740,S0945,207.0,2025-01-23,28.0
V018143,U01149,S0837,196.0,2025-04-07,31.0
V018144,U00171,S0212,101.0,2024-03-11,17.0
V018145,U00508,S0355,219.0,2025-06-04,79.0
V018146,U01933,S0435,500.0,2024-08-03,69.0
V018147,U00611,S0817,500.0,2024-08-19,77.0
V018148,U00925,S0506,500.0,2024-08-23,68.0
